Chr	Start	End	Value
Chr3	2660001	2670000	3
Chr3	2670001	2680000	2
Chr3	2680001	2690000	0
Chr3	2690001	2700000	1
Chr3	2700001	2710000	3
Chr3	2710001	2720000	3
Chr3	2720001	2730000	1
Chr3	2730001	2740000	1
Chr3	2740001	2750000	4
Chr3	2750001	2760000	3
Chr3	2760001	2770000	2
Chr3	2770001	2780000	4
Chr3	2780001	2790000	1
Chr3	2790001	2800000	1
Chr3	2800001	2810000	1
Chr3	2810001	2820000	1
Chr3	2820001	2830000	1
Chr3	2830001	2840000	3
Chr3	2840001	2850000	2
Chr3	2850001	2860000	3
Chr3	2860001	2870000	1
Chr3	2870001	2880000	3
Chr3	2880001	2890000	3
Chr3	2890001	2900000	1
Chr3	2900001	2910000	1
Chr3	2910001	2920000	3
Chr3	2920001	2930000	4
Chr3	2930001	2940000	2
Chr3	2940001	2950000	2
Chr3	2950001	2960000	2
Chr3	2960001	2970000	1
Chr3	2970001	2980000	3
Chr3	2980001	2990000	1
Chr3	2990001	3e+06	4
Chr3	3000001	3010000	1
Chr3	3010001	3020000	2
Chr3	3020001	3030000	2
Chr3	3030001	3040000	1
Chr3	3040001	3050000	3
Chr3	3050001	3060000	2
Chr3	3060001	3070000	5
Chr3	3070001	3080000	4
Chr3	3080001	3090000	2
Chr3	3090001	3100000	2
Chr3	3100001	3110000	2
Chr3	3110001	3120000	4
Chr3	3120001	3130000	5
Chr3	3130001	3140000	1
Chr3	3140001	3150000	1
Chr3	3150001	3160000	0
Chr3	3160001	3170000	0
Chr3	3170001	3180000	1
Chr3	3180001	3190000	5
Chr3	3190001	3200000	2
Chr3	3200001	3210000	1
Chr3	3210001	3220000	1
Chr3	3220001	3230000	0
Chr3	3230001	3240000	2
Chr3	3240001	3250000	2
Chr3	3250001	3260000	3
Chr3	3260001	3270000	2
Chr3	3270001	3280000	2
Chr3	3280001	3290000	6
Chr3	3290001	3300000	1
Chr3	3300001	3310000	1
Chr3	3310001	3320000	5
Chr3	3320001	3330000	2
Chr3	3330001	3340000	2
Chr3	3340001	3350000	0
Chr3	3350001	3360000	1
Chr3	3360001	3370000	3
Chr3	3370001	3380000	4
Chr3	3380001	3390000	1
Chr3	3390001	3400000	1
Chr3	3400001	3410000	2
Chr3	3410001	3420000	2
Chr3	3420001	3430000	3
Chr3	3430001	3440000	1
Chr3	3440001	3450000	2
Chr3	3450001	3460000	3
Chr3	3460001	3470000	2
Chr3	3470001	3480000	3
Chr3	3480001	3490000	2
Chr3	3490001	3500000	3
Chr3	3500001	3510000	1
Chr3	3510001	3520000	3
Chr3	3520001	3530000	3
Chr3	3530001	3540000	4
Chr3	3540001	3550000	4
Chr3	3550001	3560000	3
Chr3	3560001	3570000	3
Chr3	3570001	3580000	2
Chr3	3580001	3590000	5
Chr3	3590001	3600000	4
Chr3	3600001	3610000	2
Chr3	3610001	3620000	2
Chr3	3620001	3630000	3
Chr3	3630001	3640000	3
Chr3	3640001	3650000	3
Chr3	3650001	3660000	4
Chr3	3660001	3670000	3
Chr3	3670001	3680000	2
Chr3	3680001	3690000	2
Chr3	3690001	3700000	3
Chr3	3700001	3710000	3
Chr3	3710001	3720000	5
Chr3	3720001	3730000	2
Chr3	3730001	3740000	2
Chr3	3740001	3750000	2
Chr3	3750001	3760000	4
Chr3	3760001	3770000	2
Chr3	3770001	3780000	3
Chr3	3780001	3790000	2
Chr3	3790001	3800000	0
Chr3	3800001	3810000	0
Chr3	3810001	3820000	1
Chr3	3820001	3830000	1
Chr3	3830001	3840000	2
Chr3	3840001	3850000	2
Chr3	3850001	3860000	1
Chr3	3860001	3870000	4
Chr3	3870001	3880000	5
Chr3	3880001	3890000	3
Chr3	3890001	3900000	0
Chr3	3900001	3910000	1
Chr3	3910001	3920000	2
Chr3	3920001	3930000	1
Chr3	3930001	3940000	2
Chr3	3940001	3950000	4
Chr3	3950001	3960000	4
Chr3	3960001	3970000	4
Chr3	3970001	3980000	0
Chr3	3980001	3990000	3
Chr3	3990001	4e+06	2
Chr3	4000001	4010000	3
Chr3	4010001	4020000	3
Chr3	4020001	4030000	0
Chr3	4030001	4040000	5
Chr3	4040001	4050000	2
Chr3	4050001	4060000	2
Chr3	4060001	4070000	1
Chr3	4070001	4080000	1
Chr3	4080001	4090000	2
Chr3	4090001	4100000	2
Chr3	4100001	4110000	2
Chr3	4110001	4120000	1
Chr3	4120001	4130000	5
Chr3	4130001	4140000	1
Chr3	4140001	4150000	3
Chr3	4150001	4160000	0
Chr3	4160001	4170000	0
Chr3	4170001	4180000	2
Chr3	4180001	4190000	2
Chr3	4190001	4200000	0
Chr3	4200001	4210000	1
Chr3	4210001	4220000	2
Chr3	4220001	4230000	2
Chr3	4230001	4240000	2
Chr3	4240001	4250000	1
Chr3	4250001	4260000	2
Chr3	4260001	4270000	2
Chr3	4270001	4280000	1
Chr3	4280001	4290000	0
Chr3	4290001	4300000	4
Chr3	4300001	4310000	1
Chr3	4310001	4320000	4
Chr3	4320001	4330000	0
Chr3	4330001	4340000	3
Chr3	4340001	4350000	3
Chr3	4350001	4360000	2
Chr3	4360001	4370000	5
Chr3	4370001	4380000	6
Chr3	4380001	4390000	1
Chr3	4390001	4400000	1
Chr3	4400001	4410000	2
Chr3	4410001	4420000	2
Chr3	4420001	4430000	3
Chr3	4430001	4440000	1
Chr3	4440001	4450000	3
Chr3	4450001	4460000	1
Chr3	4460001	4470000	2
Chr3	4470001	4480000	2
Chr3	4480001	4490000	1
Chr3	4490001	4500000	4
Chr3	4500001	4510000	4
Chr3	4510001	4520000	1
Chr3	4520001	4530000	2
Chr3	4530001	4540000	6
Chr3	4540001	4550000	2
Chr3	4550001	4560000	2
Chr3	4560001	4570000	1
Chr3	4570001	4580000	1
Chr3	4580001	4590000	4
Chr3	4590001	4600000	3
Chr3	4600001	4610000	2
Chr3	4610001	4620000	5
Chr3	4620001	4630000	1
Chr3	4630001	4640000	2
Chr3	4640001	4650000	2
Chr3	4650001	4660000	5
Chr3	4660001	4670000	4
Chr3	4670001	4680000	1
Chr3	4680001	4690000	0
Chr3	4690001	4700000	1
Chr3	4700001	4710000	2
Chr3	4710001	4720000	1
Chr3	4720001	4730000	3
Chr3	4730001	4740000	1
Chr3	4740001	4750000	4
Chr3	4750001	4760000	2
Chr3	4760001	4770000	3
Chr3	4770001	4780000	4
Chr3	4780001	4790000	2
Chr3	4790001	4800000	3
Chr3	4800001	4810000	4
Chr3	4810001	4820000	2
Chr3	4820001	4830000	3
Chr3	4830001	4840000	6
Chr3	4840001	4850000	5
Chr3	4850001	4860000	0
Chr3	4860001	4870000	1
Chr3	4870001	4880000	0
Chr3	4880001	4890000	3
Chr3	4890001	4900000	2
Chr3	4900001	4910000	1
Chr3	4910001	4920000	1
Chr3	4920001	4930000	1
Chr3	4930001	4940000	3
Chr3	4940001	4950000	4
Chr3	4950001	4960000	3
Chr3	4960001	4970000	2
Chr3	4970001	4980000	3
Chr3	4980001	4990000	2
Chr3	4990001	5e+06	2
Chr3	5000001	5010000	4
Chr3	5010001	5020000	1
Chr3	5020001	5030000	2
Chr3	5030001	5040000	3
Chr3	5040001	5050000	1
Chr3	5050001	5060000	4
Chr3	5060001	5070000	4
Chr3	5070001	5080000	1
Chr3	5080001	5090000	3
Chr3	5090001	5100000	1
Chr3	5100001	5110000	4
Chr3	5110001	5120000	1
Chr3	5120001	5130000	2
Chr3	5130001	5140000	3
Chr3	5140001	5150000	2
Chr3	5150001	5160000	1
Chr3	5160001	5170000	3
Chr3	5170001	5180000	3
Chr3	5180001	5190000	2
Chr3	5190001	5200000	0
Chr3	5200001	5210000	1
Chr3	5210001	5220000	2
Chr3	5220001	5230000	5
Chr3	5230001	5240000	5
Chr3	5240001	5250000	5
Chr3	5250001	5260000	3
Chr3	5260001	5270000	4
Chr3	5270001	5280000	2
Chr3	5280001	5290000	1
Chr3	5290001	5300000	1
Chr3	5300001	5310000	1
Chr3	5310001	5320000	1
Chr3	5320001	5330000	3
Chr3	5330001	5340000	2
Chr3	5340001	5350000	3
Chr3	5350001	5360000	3
Chr3	5360001	5370000	1
Chr3	5370001	5380000	4
Chr3	5380001	5390000	1
Chr3	5390001	5400000	1
Chr3	5400001	5410000	2
Chr3	5410001	5420000	1
Chr3	5420001	5430000	5
Chr3	5430001	5440000	1
Chr3	5440001	5450000	2
Chr3	5450001	5460000	3
Chr3	5460001	5470000	1
Chr3	5470001	5480000	3
Chr3	5480001	5490000	3
Chr3	5490001	5500000	3
Chr3	5500001	5510000	3
Chr3	5510001	5520000	2
Chr3	5520001	5530000	3
Chr3	5530001	5540000	2
Chr3	5540001	5550000	1
Chr3	5550001	5560000	2
Chr3	5560001	5570000	3
Chr3	5570001	5580000	1
Chr3	5580001	5590000	1
Chr3	5590001	5600000	3
Chr3	5600001	5610000	3
Chr3	5610001	5620000	3
Chr3	5620001	5630000	1
Chr3	5630001	5640000	3
Chr3	5640001	5650000	2
Chr3	5650001	5660000	3
Chr3	5660001	5670000	2
Chr3	5670001	5680000	4
Chr3	5680001	5690000	3
Chr3	5690001	5700000	3
Chr3	5700001	5710000	4
Chr3	5710001	5720000	1
Chr3	5720001	5730000	2
Chr3	5730001	5740000	2
Chr3	5740001	5750000	1
Chr3	5750001	5760000	1
Chr3	5760001	5770000	2
Chr3	5770001	5780000	2
Chr3	5780001	5790000	1
Chr3	5790001	5800000	3
Chr3	5800001	5810000	1
Chr3	5810001	5820000	1
Chr3	5820001	5830000	3
Chr3	5830001	5840000	4
Chr3	5840001	5850000	5
Chr3	5850001	5860000	2
Chr3	5860001	5870000	4
Chr3	5870001	5880000	1
Chr3	5880001	5890000	1
Chr3	5890001	5900000	4
Chr3	5900001	5910000	1
Chr3	5910001	5920000	0
Chr3	5920001	5930000	2
Chr3	5930001	5940000	4
Chr3	5940001	5950000	2
Chr3	5950001	5960000	3
Chr3	5960001	5970000	1
Chr3	5970001	5980000	2
Chr3	5980001	5990000	1
Chr3	5990001	6e+06	5
Chr3	6000001	6010000	0
Chr3	6010001	6020000	1
Chr3	6020001	6030000	2
Chr3	6030001	6040000	1
Chr3	6040001	6050000	3
Chr3	6050001	6060000	1
Chr3	6060001	6070000	2
Chr3	6070001	6080000	1
Chr3	6080001	6090000	4
Chr3	6090001	6100000	2
Chr3	6100001	6110000	2
Chr3	6110001	6120000	2
Chr3	6120001	6130000	1
Chr3	6130001	6140000	1
Chr3	6140001	6150000	4
Chr3	6150001	6160000	4
Chr3	6160001	6170000	3
Chr3	6170001	6180000	2
Chr3	6180001	6190000	1
Chr3	6190001	6200000	0
Chr3	6200001	6210000	1
Chr3	6210001	6220000	1
Chr3	6220001	6230000	5
Chr3	6230001	6240000	2
Chr3	6240001	6250000	4
Chr3	6250001	6260000	3
Chr3	6260001	6270000	5
Chr3	6270001	6280000	1
Chr3	6280001	6290000	1
Chr3	6290001	6300000	2
Chr3	6300001	6310000	3
Chr3	6310001	6320000	2
Chr3	6320001	6330000	4
Chr3	6330001	6340000	0
Chr3	6340001	6350000	2
Chr3	6350001	6360000	4
Chr3	6360001	6370000	3
Chr3	6370001	6380000	2
Chr3	6380001	6390000	3
Chr3	6390001	6400000	3
Chr3	6400001	6410000	1
Chr3	6410001	6420000	1
Chr3	6420001	6430000	1
Chr3	6430001	6440000	3
Chr3	6440001	6450000	1
Chr3	6450001	6460000	3
Chr3	6460001	6470000	2
Chr3	6470001	6480000	4
Chr3	6480001	6490000	3
Chr3	6490001	6500000	2
Chr3	6500001	6510000	2
Chr3	6510001	6520000	0
Chr3	6520001	6530000	3
Chr3	6530001	6540000	4
Chr3	6540001	6550000	2
Chr3	6550001	6560000	3
Chr3	6560001	6570000	3
Chr3	6570001	6580000	1
Chr3	6580001	6590000	0
Chr3	6590001	6600000	4
Chr3	6600001	6610000	4
Chr3	6610001	6620000	3
Chr3	6620001	6630000	0
Chr3	6630001	6640000	2
Chr3	6640001	6650000	0
Chr3	6650001	6660000	2
Chr3	6660001	6670000	2
Chr3	6670001	6680000	3
Chr3	6680001	6690000	1
Chr3	6690001	6700000	2
Chr3	6700001	6710000	3
Chr3	6710001	6720000	2
Chr3	6720001	6730000	3
Chr3	6730001	6740000	2
Chr3	6740001	6750000	1
Chr3	6750001	6760000	1
Chr3	6760001	6770000	2
Chr3	6770001	6780000	3
Chr3	6780001	6790000	1
Chr3	6790001	6800000	0
Chr3	6800001	6810000	4
Chr3	6810001	6820000	2
Chr3	6820001	6830000	1
Chr3	6830001	6840000	2
Chr3	6840001	6850000	1
Chr3	6850001	6860000	2
Chr3	6860001	6870000	1
Chr3	6870001	6880000	1
Chr3	6880001	6890000	0
Chr3	6890001	6900000	3
Chr3	6900001	6910000	2
Chr3	6910001	6920000	0
Chr3	6920001	6930000	4
Chr3	6930001	6940000	2
Chr3	6940001	6950000	4
Chr3	6950001	6960000	1
Chr3	6960001	6970000	0
Chr3	6970001	6980000	2
Chr3	6980001	6990000	1
Chr3	6990001	7e+06	2
Chr3	7000001	7010000	2
Chr3	7010001	7020000	0
Chr3	7020001	7030000	0
Chr3	7030001	7040000	0
Chr3	7040001	7050000	3
Chr3	7050001	7060000	2
Chr3	7060001	7070000	2
Chr3	7070001	7080000	3
Chr3	7080001	7090000	3
Chr3	7090001	7100000	3
Chr3	7100001	7110000	3
Chr3	7110001	7120000	0
Chr3	7120001	7130000	0
Chr3	7130001	7140000	1
Chr3	7140001	7150000	2
Chr3	7150001	7160000	2
Chr3	7160001	7170000	1
Chr3	7170001	7180000	2
Chr3	7180001	7190000	2
Chr3	7190001	7200000	5
Chr3	7200001	7210000	1
Chr3	7210001	7220000	4
Chr3	7220001	7230000	3
Chr3	7230001	7240000	5
Chr3	7240001	7250000	0
Chr3	7250001	7260000	1
Chr3	7260001	7270000	2
Chr3	7270001	7280000	2
Chr3	7280001	7290000	4
Chr3	7290001	7300000	4
Chr3	7300001	7310000	2
Chr3	7310001	7320000	5
Chr3	7320001	7330000	3
Chr3	7330001	7340000	3
Chr3	7340001	7350000	1
Chr3	7350001	7360000	3
Chr3	7360001	7370000	4
Chr3	7370001	7380000	3
Chr3	7380001	7390000	3
Chr3	7390001	7400000	3
Chr3	7400001	7410000	1
Chr3	7410001	7420000	3
Chr3	7420001	7430000	3
Chr3	7430001	7440000	2
Chr3	7440001	7450000	3
Chr3	7450001	7460000	3
Chr3	7460001	7470000	2
Chr3	7470001	7480000	3
Chr3	7480001	7490000	0
Chr3	7490001	7500000	1
Chr3	7500001	7510000	1
Chr3	7510001	7520000	3
Chr3	7520001	7530000	0
Chr3	7530001	7540000	3
Chr3	7540001	7550000	1
Chr3	7550001	7560000	1
Chr3	7560001	7570000	1
Chr3	7570001	7580000	1
Chr3	7580001	7590000	1
Chr3	7590001	7600000	4
Chr3	7600001	7610000	1
Chr3	7610001	7620000	1
Chr3	7620001	7630000	0
Chr3	7630001	7640000	4
Chr3	7640001	7650000	5
Chr3	7650001	7660000	4
Chr3	7660001	7670000	3
Chr3	7670001	7680000	4
Chr3	7680001	7690000	2
Chr3	7690001	7700000	1
Chr3	7700001	7710000	2
Chr3	7710001	7720000	4
Chr3	7720001	7730000	1
Chr3	7730001	7740000	3
Chr3	7740001	7750000	4
Chr3	7750001	7760000	3
Chr3	7760001	7770000	2
Chr3	7770001	7780000	3
Chr3	7780001	7790000	4
Chr3	7790001	7800000	1
Chr3	7800001	7810000	2
Chr3	7810001	7820000	3
Chr3	7820001	7830000	3
Chr3	7830001	7840000	1
Chr3	7840001	7850000	1
Chr3	7850001	7860000	0
Chr3	7860001	7870000	3
Chr3	7870001	7880000	0
Chr3	7880001	7890000	1
Chr3	7890001	7900000	1
Chr3	7900001	7910000	4
Chr3	7910001	7920000	3
Chr3	7920001	7930000	3
Chr3	7930001	7940000	6
Chr3	7940001	7950000	1
Chr3	7950001	7960000	3
Chr3	7960001	7970000	0
Chr3	7970001	7980000	2
Chr3	7980001	7990000	4
Chr3	7990001	8e+06	3
Chr3	8000001	8010000	2
Chr3	8010001	8020000	3
Chr3	8020001	8030000	1
Chr3	8030001	8040000	2
Chr3	8040001	8050000	2
Chr3	8050001	8060000	1
Chr3	8060001	8070000	3
Chr3	8070001	8080000	2
Chr3	8080001	8090000	2
Chr3	8090001	8100000	0
Chr3	8100001	8110000	5
Chr3	8110001	8120000	2
Chr3	8120001	8130000	4
Chr3	8130001	8140000	3
Chr3	8140001	8150000	2
Chr3	8150001	8160000	4
Chr3	8160001	8170000	2
Chr3	8170001	8180000	4
Chr3	8180001	8190000	6
Chr3	8190001	8200000	4
Chr3	8200001	8210000	2
Chr3	8210001	8220000	2
Chr3	8220001	8230000	0
Chr3	8230001	8240000	4
Chr3	8240001	8250000	3
Chr3	8250001	8260000	3
Chr3	8260001	8270000	2
Chr3	8270001	8280000	1
Chr3	8280001	8290000	3
Chr3	8290001	8300000	5
Chr3	8300001	8310000	4
Chr3	8310001	8320000	2
Chr3	8320001	8330000	4
Chr3	8330001	8340000	2
Chr3	8340001	8350000	3
Chr3	8350001	8360000	1
Chr3	8360001	8370000	1
Chr3	8370001	8380000	5
Chr3	8380001	8390000	4
Chr3	8390001	8400000	2
Chr3	8400001	8410000	3
Chr3	8410001	8420000	0
Chr3	8420001	8430000	4
Chr3	8430001	8440000	2
Chr3	8440001	8450000	0
Chr3	8450001	8460000	1
Chr3	8460001	8470000	0
Chr3	8470001	8480000	2
Chr3	8480001	8490000	2
Chr3	8490001	8500000	4
Chr3	8500001	8510000	0
Chr3	8510001	8520000	2
Chr3	8520001	8530000	0
Chr3	8530001	8540000	1
Chr3	8540001	8550000	1
Chr3	8550001	8560000	3
Chr3	8560001	8570000	2
Chr3	8570001	8580000	1
Chr3	8580001	8590000	1
Chr3	8590001	8600000	4
Chr3	8600001	8610000	2
Chr3	8610001	8620000	2
Chr3	8620001	8630000	3
Chr3	8630001	8640000	1
Chr3	8640001	8650000	4
Chr3	8650001	8660000	3
Chr3	8660001	8670000	2
Chr3	8670001	8680000	2
Chr3	8680001	8690000	3
Chr3	8690001	8700000	4
Chr3	8700001	8710000	3
Chr3	8710001	8720000	0
Chr3	8720001	8730000	0
Chr3	8730001	8740000	1
Chr3	8740001	8750000	1
Chr3	8750001	8760000	4
Chr3	8760001	8770000	5
Chr3	8770001	8780000	4
Chr3	8780001	8790000	3
Chr3	8790001	8800000	2
Chr3	8800001	8810000	3
Chr3	8810001	8820000	4
Chr3	8820001	8830000	2
Chr3	8830001	8840000	1
Chr3	8840001	8850000	0
Chr3	8850001	8860000	0
Chr3	8860001	8870000	1
Chr3	8870001	8880000	3
Chr3	8880001	8890000	3
Chr3	8890001	8900000	4
Chr3	8900001	8910000	2
Chr3	8910001	8920000	2
Chr3	8920001	8930000	4
Chr3	8930001	8940000	3
Chr3	8940001	8950000	4
Chr3	8950001	8960000	6
Chr3	8960001	8970000	1
Chr3	8970001	8980000	2
Chr3	8980001	8990000	3
Chr3	8990001	9e+06	3
Chr3	9000001	9010000	2
Chr3	9010001	9020000	2
Chr3	9020001	9030000	1
Chr3	9030001	9040000	4
Chr3	9040001	9050000	5
Chr3	9050001	9060000	5
Chr3	9060001	9070000	2
Chr3	9070001	9080000	2
Chr3	9080001	9090000	0
Chr3	9090001	9100000	0
Chr3	9100001	9110000	2
Chr3	9110001	9120000	0
Chr3	9120001	9130000	2
Chr3	9130001	9140000	6
Chr3	9140001	9150000	1
Chr3	9150001	9160000	1
Chr3	9160001	9170000	4
Chr3	9170001	9180000	3
Chr3	9180001	9190000	1
Chr3	9190001	9200000	4
Chr3	9200001	9210000	3
Chr3	9210001	9220000	2
Chr3	9220001	9230000	0
Chr3	9230001	9240000	0
Chr3	9240001	9250000	1
Chr3	9250001	9260000	2
Chr3	9260001	9270000	0
Chr3	9270001	9280000	2
Chr3	9280001	9290000	3
Chr3	9290001	9300000	3
Chr3	9300001	9310000	3
Chr3	9310001	9320000	2
Chr3	9320001	9330000	4
Chr3	9330001	9340000	4
Chr3	9340001	9350000	4
Chr3	9350001	9360000	1
Chr3	9360001	9370000	1
Chr3	9370001	9380000	5
Chr3	9380001	9390000	2
Chr3	9390001	9400000	3
Chr3	9400001	9410000	3
Chr3	9410001	9420000	4
Chr3	9420001	9430000	3
Chr3	9430001	9440000	1
Chr3	9440001	9450000	0
Chr3	9450001	9460000	1
Chr3	9460001	9470000	4
Chr3	9470001	9480000	5
Chr3	9480001	9490000	5
Chr3	9490001	9500000	3
Chr3	9500001	9510000	3
Chr3	9510001	9520000	1
Chr3	9520001	9530000	1
Chr3	9530001	9540000	2
Chr3	9540001	9550000	3
Chr3	9550001	9560000	4
Chr3	9560001	9570000	2
Chr3	9570001	9580000	2
Chr3	9580001	9590000	3
Chr3	9590001	9600000	4
Chr3	9600001	9610000	2
Chr3	9610001	9620000	1
Chr3	9620001	9630000	2
Chr3	9630001	9640000	1
Chr3	9640001	9650000	1
Chr3	9650001	9660000	1
Chr3	9660001	9670000	1
Chr3	9670001	9680000	3
Chr3	9680001	9690000	2
Chr3	9690001	9700000	1
Chr3	9700001	9710000	3
Chr3	9710001	9720000	6
Chr3	9720001	9730000	2
Chr3	9730001	9740000	1
Chr3	9740001	9750000	2
Chr3	9750001	9760000	2
Chr3	9760001	9770000	2
Chr3	9770001	9780000	2
Chr3	9780001	9790000	1
Chr3	9790001	9800000	2
Chr3	9800001	9810000	2
Chr3	9810001	9820000	0
Chr3	9820001	9830000	1
Chr3	9830001	9840000	3
Chr3	9840001	9850000	4
Chr3	9850001	9860000	4
Chr3	9860001	9870000	2
Chr3	9870001	9880000	5
Chr3	9880001	9890000	0
Chr3	9890001	9900000	1
Chr3	9900001	9910000	1
Chr3	9910001	9920000	2
Chr3	9920001	9930000	4
Chr3	9930001	9940000	3
Chr3	9940001	9950000	3
Chr3	9950001	9960000	2
Chr3	9960001	9970000	5
Chr3	9970001	9980000	0
Chr3	9980001	9990000	4
Chr3	9990001	1e+07	2
Chr3	10000001	10010000	2
Chr3	10010001	10020000	3
Chr3	10020001	10030000	1
Chr3	10030001	10040000	5
Chr3	10040001	10050000	2
Chr3	10050001	10060000	2
Chr3	10060001	10070000	4
Chr3	10070001	10080000	3
Chr3	10080001	10090000	3
Chr3	10090001	10100000	3
Chr3	10100001	10110000	0
Chr3	10110001	10120000	5
Chr3	10120001	10130000	5
Chr3	10130001	10140000	3
Chr3	10140001	10150000	5
Chr3	10150001	10160000	4
Chr3	10160001	10170000	2
Chr3	10170001	10180000	3
Chr3	10180001	10190000	2
Chr3	10190001	10200000	3
Chr3	10200001	10210000	3
Chr3	10210001	10220000	1
Chr3	10220001	10230000	2
Chr3	10230001	10240000	3
Chr3	10240001	10250000	3
Chr3	10250001	10260000	1
Chr3	10260001	10270000	5
Chr3	10270001	10280000	0
Chr3	10280001	10290000	2
Chr3	10290001	10300000	2
Chr3	10300001	10310000	3
Chr3	10310001	10320000	4
Chr3	10320001	10330000	4
Chr3	10330001	10340000	3
Chr3	10340001	10350000	0
Chr3	10350001	10360000	4
Chr3	10360001	10370000	4
Chr3	10370001	10380000	1
Chr3	10380001	10390000	3
Chr3	10390001	10400000	3
Chr3	10400001	10410000	3
Chr3	10410001	10420000	4
Chr3	10420001	10430000	2
Chr3	10430001	10440000	2
Chr3	10440001	10450000	3
Chr3	10450001	10460000	2
Chr3	10460001	10470000	3
Chr3	10470001	10480000	3
Chr3	10480001	10490000	0
Chr3	10490001	10500000	1
Chr3	10500001	10510000	1
Chr3	10510001	10520000	3
Chr3	10520001	10530000	3
Chr3	10530001	10540000	4
Chr3	10540001	10550000	1
Chr3	10550001	10560000	3
Chr3	10560001	10570000	1
Chr3	10570001	10580000	3
Chr3	10580001	10590000	3
Chr3	10590001	10600000	2
Chr3	10600001	10610000	1
Chr3	10610001	10620000	1
Chr3	10620001	10630000	2
Chr3	10630001	10640000	2
Chr3	10640001	10650000	2
Chr3	10650001	10660000	2
Chr3	10660001	10670000	2
Chr3	10670001	10680000	1
Chr3	10680001	10690000	5
Chr3	10690001	10700000	3
Chr3	10700001	10710000	3
Chr3	10710001	10720000	4
Chr3	10720001	10730000	2
Chr3	10730001	10740000	0
Chr3	10740001	10750000	2
Chr3	10750001	10760000	4
Chr3	10760001	10770000	2
Chr3	10770001	10780000	1
Chr3	10780001	10790000	2
Chr3	10790001	10800000	4
Chr3	10800001	10810000	4
Chr3	10810001	10820000	2
Chr3	10820001	10830000	4
Chr3	10830001	10840000	4
Chr3	10840001	10850000	5
Chr3	10850001	10860000	6
Chr3	10860001	10870000	1
Chr3	10870001	10880000	0
Chr3	10880001	10890000	2
Chr3	10890001	10900000	1
Chr3	10900001	10910000	3
Chr3	10910001	10920000	5
Chr3	10920001	10930000	2
Chr3	10930001	10940000	3
Chr3	10940001	10950000	5
Chr3	10950001	10960000	2
Chr3	10960001	10970000	2
Chr3	10970001	10980000	1
Chr3	10980001	10990000	1
Chr3	10990001	1.1e+07	5
Chr3	11000001	11010000	4
Chr3	11010001	11020000	3
Chr3	11020001	11030000	5
Chr3	11030001	11040000	3
Chr3	11040001	11050000	4
Chr3	11050001	11060000	1
Chr3	11060001	11070000	1
Chr3	11070001	11080000	2
Chr3	11080001	11090000	3
Chr3	11090001	11100000	3
Chr3	11100001	11110000	5
Chr3	11110001	11120000	2
Chr3	11120001	11130000	3
Chr3	11130001	11140000	2
Chr3	11140001	11150000	3
Chr3	11150001	11160000	3
Chr3	11160001	11170000	2
Chr3	11170001	11180000	0
Chr3	11180001	11190000	3
Chr3	11190001	11200000	3
Chr3	11200001	11210000	6
Chr3	11210001	11220000	4
Chr3	11220001	11230000	5
Chr3	11230001	11240000	0
Chr3	11240001	11250000	2
Chr3	11250001	11260000	3
Chr3	11260001	11270000	5
Chr3	11270001	11280000	5
Chr3	11280001	11290000	2
Chr3	11290001	11300000	1
Chr3	11300001	11310000	0
Chr3	11310001	11320000	3
Chr3	11320001	11330000	0
Chr3	11330001	11340000	1
Chr3	11340001	11350000	2
Chr3	11350001	11360000	1
Chr3	11360001	11370000	3
Chr3	11370001	11380000	1
Chr3	11380001	11390000	3
Chr3	11390001	11400000	3
Chr3	11400001	11410000	2
Chr3	11410001	11420000	0
Chr3	11420001	11430000	1
Chr3	11430001	11440000	3
Chr3	11440001	11450000	0
Chr3	11450001	11460000	0
Chr3	11460001	11470000	3
Chr3	11470001	11480000	2
Chr3	11480001	11490000	4
Chr3	11490001	11500000	1
Chr3	11500001	11510000	0
Chr3	11510001	11520000	1
Chr3	11520001	11530000	2
Chr3	11530001	11540000	3
Chr3	11540001	11550000	1
Chr3	11550001	11560000	1
Chr3	11560001	11570000	1
Chr3	11570001	11580000	0
Chr3	11580001	11590000	2
Chr3	11590001	11600000	2
Chr3	11600001	11610000	1
Chr3	11610001	11620000	0
Chr3	11620001	11630000	2
Chr3	11630001	11640000	0
Chr3	11640001	11650000	2
Chr3	11650001	11660000	1
Chr3	11660001	11670000	0
Chr3	11670001	11680000	0
Chr3	11680001	11690000	0
Chr3	11690001	11700000	2
Chr3	11700001	11710000	1
Chr3	11710001	11720000	2
Chr3	11720001	11730000	4
Chr3	11730001	11740000	1
Chr3	11740001	11750000	2
Chr3	11750001	11760000	3
Chr3	11760001	11770000	2
Chr3	11770001	11780000	1
Chr3	11780001	11790000	2
Chr3	11790001	11800000	2
Chr3	11800001	11810000	4
Chr3	11810001	11820000	4
Chr3	11820001	11830000	5
Chr3	11830001	11840000	3
Chr3	11840001	11850000	0
Chr3	11850001	11860000	0
Chr3	11860001	11870000	2
Chr3	11870001	11880000	0
Chr3	11880001	11890000	1
Chr3	11890001	11900000	4
Chr3	11900001	11910000	5
Chr3	11910001	11920000	4
Chr3	11920001	11930000	3
Chr3	11930001	11940000	0
Chr3	11940001	11950000	0
Chr3	11950001	11960000	4
Chr3	11960001	11970000	2
